"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"q_d_raw[20]",-0.131471103373235,0.00804711416231502,0.774331596679812,-1.65442850827627,-0.652781552410313,-0.133323438108837,0.387982517807978,1.37945496588176,9259.20366503313,1.00009578337113
"q_d_raw[21]",-0.872136543815211,0.00766448240481924,0.752736036749517,-2.3574766656921,-1.37669451649179,-0.865976480562411,-0.380796792588544,0.612817072878498,9645.38912416541,0.999735633493736
"q_d_raw[22]",-0.431826200224944,0.00651497918784786,0.628516210338967,-1.71977523450486,-0.843496217974205,-0.419636286292569,-0.0102133481094411,0.764089273902736,9306.93972131235,0.999715223371281
"q_d_raw[23]",-0.245721098169384,0.00767226527564565,0.706859905382864,-1.69961254817958,-0.711768657465682,-0.229415953976332,0.234369737716932,1.09329132291057,8488.2756672615,1.00022539394719
"q_d_raw[24]",0.589660342747292,0.00753157001993621,0.689152362555799,-0.783540228794616,0.135149212768001,0.604628396780336,1.05573353874165,1.92106840495494,8372.58302137855,0.999954132467474
"q_d_raw[25]",-0.315950350391738,0.00649948590900488,0.540758660242289,-1.40417136237458,-0.676432401719357,-0.296534022473669,0.0461908803901631,0.690210379617057,6922.27667784438,1.00022957329138
"q_d_raw[26]",-0.698806290917567,0.0089008827921869,0.882511000721614,-2.47197728876984,-1.28114711501032,-0.700305396587262,-0.0966964956001242,1.0102082022881,9830.46567019382,0.99986041887365
"q_d_raw[27]",-0.636641166304774,0.00880692665302883,0.880538394787305,-2.35521489961466,-1.23862609459209,-0.636973832145649,-0.0401636856914846,1.06336811870513,9996.49691634986,1.00003357632284
"q_d_raw[28]",1.55040052136606,0.00737049471841061,0.60627013506856,0.362302494717035,1.14131692339307,1.5513584139714,1.94939454772837,2.75309626059236,6766.11028120583,1.00029299433497
"q_d_raw[29]",0.565570160419934,0.00628340979371921,0.460099012125634,-0.348658401582391,0.259670480640858,0.561326420985753,0.865877530870722,1.46565004929878,5361.81508669784,1.00012526706461
"q_d_raw[30]",0.864921991095766,0.00728231543464097,0.609370028588904,-0.364465539538705,0.465755720386847,0.872003992792285,1.27116879887534,2.03230768491179,7002.01774168231,1.00018998891733
"q_d_raw[31]",-0.546636795552066,0.00793662939075377,0.728988305892288,-2.01709657897711,-1.02955780264259,-0.54077565102288,-0.059553293310477,0.855468540201892,8436.62841483769,0.999903314068346
"q_d_raw[32]",-0.359593127033556,0.00690579143419933,0.628281882679239,-1.63423150084958,-0.772497047674358,-0.336668291148921,0.0627136593360216,0.839927256643149,8277.17537895512,1.00029985116821
"q_d_raw[33]",1.54901797808175,0.00688556782806185,0.576223495957189,0.443733147104443,1.15884140599817,1.54103877827283,1.92931779967865,2.68648868926892,7003.29474052935,1.00045954953487
"q_d_raw[34]",0.126501850323309,0.00727297512645482,0.647053296050968,-1.19130307220161,-0.289138799448633,0.12971747704652,0.562861561565886,1.36638858785773,7915.09083118089,0.999874580175848
"q_d_raw[35]",-0.237332091892972,0.00715886295591357,0.521249900069113,-1.30726334435235,-0.58110474939995,-0.222021791415574,0.11902468486921,0.743566180406616,5301.5623342842,1.00049684707191
"q_d_raw[36]",-0.664902053575474,0.00788638781840032,0.616590948607774,-1.88919123267244,-1.07566162664677,-0.657977600752781,-0.247058567759582,0.541285467094292,6112.76964786293,1.00006020507955
"q_d_raw[37]",0.230908438831658,0.00777332769993862,0.562205496232097,-0.874471287399044,-0.146370350828874,0.228686390860926,0.60267344209555,1.31822509198454,5230.89762956223,1.00021015448569
